medcodeid	observations	originalreadcode	cleansedreadcode	term	snomedctconceptid	snomedctdescriptionid	emiscodecategoryid
304187011	2000	K152z	K152z00	Other chronic cystitis NOS	33655002	56180018	32
304192013	50	K154	K154.00	Cystitis in diseases EC	197845000	304192013	32
304198012	20	K1546	K154600	Cystitis in moniliasis	197849006	304198012	32
304201019	30	K1547	K154700	Cystitis in trichomoniasis	197850006	304201019	32
304202014	60	K154z	K154z00	Cystitis associated with another disorder	197845000	2575732018	32
304205011	100000	K155	K155.00	Recurrent cystitis	197853008	304205011	32
304206012	800	K15y	K15y.00	Other specified cystitis	38822007	65119018	32
304208013	500	K15yz	K15yz00	Other cystitis NOS	38822007	65119018	32
304209017	80000	K15z	K15z.00	Cystitis NOS	38822007	65119018	32
304277016	1000	K17y	K17y.00	Other urethritis	31822004	53172018	32
304278014	30000	K17y0	K17y000	Urethritis	31822004	53172018	32
304286014	900	K17yz	K17yz00	Other urethritis NOS	31822004	53172018	32
304319014	200000	K1903	K190300	Recurrent urinary tract infection	197927001	304319014	32
304321016	5000	K1904	K190400	Chronic urinary tract infection	197928006	304321016	32
304323018	900000	K190z	K190z00	Urinary tract infection, site not specified NOS	68566005	113884018	32
304345017	80000	K1970	K197000	Painless haematuria	197938001	304345017	32
304348015	10000	K1971	K197100	Painful haematuria	197939009	304348015	32
304349011	400000	K1972	K197200	Microscopic haematuria	197940006	304349011	32
304353013	200000	K1973	K197300	Frank haematuria	197941005	304353013	32
304355018	2000	K1974	K197400	Clot haematuria	197942003	304355018	32
304415019	900	K23y	K23y.00	Other types of hydrocele	70660007	117376010	32
304501018	20000	K27y1	K27y100	Impotence of organic origin	198036002	304501018	32
304528011	2000	K286v	K286v00	Male genital haematoma NOS	198057005	304524013	32
304545018	300	K289	K289.00	Male genital organ oedema	198068005	304545018	32
304767019	1000	K4250	K425000	Ulceration of vulva unspecified	68640004	114009019	32
304770015	500	K425z	K425z00	Ulceration of vulva NOS	68640004	114009019	32
304904019	400	K5501	K550100	Ulcer of cervix	198338008	304904019	32
305025014	40000	K58y0	K58y000	Pain in female pelvis	426702003	2675327015	32
305202016	600	Kyu50	Kyu5000	[X]Other chronic cystitis	33655002	56180018	32
305203014	1000	Kyu51	Kyu5100	[X]Other cystitis	38822007	65119018	32
305207010	2000	Kyu55	Kyu5500	[X]Other urethritis	31822004	53172018	32
305218010	1000	Kyu5G	Kyu5G00	[X]Persistent proteinuria, unspecified	12511000132108	3333571018	32
305254014	200	Kyu97	Kyu9700	[X]Polyp of other parts of female genital tract	943641000000104	2414021000000110	32
305266015	600	Kyu9J	Kyu9J00	[X]Polyp of female genital tract, unspecified	943641000000104	2414021000000110	32
305846018	5000	L1300	L130000	Mild hyperemesis unspecified	19569008	32948013	32
308190014	10	Lyu61	Lyu6100	[X]Other genitourinary tract infections following delivery	199106001	305972011	32
308794011	300000	M18	M18..00	Pruritus and related conditions	279333002	416561012	32
308813013	3000	M18y	M18y.00	Other specified pruritic conditions	279333002	416561012	32
308814019	30	M18y0	M18y000	Pruritus aestivalis	201024003	308814019	32
308816017	90	M18y1	M18y100	Pruritus hiemalis	201025002	308816017	32
309327015	5000	Myu2B	Myu2B00	[X]Other pruritus	279333002	416561012	32
309329017	50000	Myu2D	Myu2D00	Pruritus	418363000	2579715013	32
311225015	10000	N14	N14..00	Back problem	302258001	443851011	32
311252013	600000	N1420	N142000	Lumbago with sciatica	202794004	311252013	32
311256011	300	N144	N144.00	Thoracic and lumbosacral neuritis	202796002	311256011	32
311260014	2000	N1441	N144100	Lumbosacral neuritis	62195001	103363013	32
311261013	900	N144z	N144z00	Thoracic and lumbosacral neuritis NOS	202796002	311256011	32
311303011	600	N1y	N1y..00	Other specified disorders of vertebral column	410730009	2472383019	32
311320010	400000	N211	N211.00	Rotator cuff syndrome	4106009	8095011	32
311325017	200000	N2113	N211300	Supraspinatus tendinitis	202841003	311325017	32
311326016	20000	N2114	N211400	Partial thickness rotator cuff tear	202842005	311326016	32
311327013	30000	N2115	N211500	Full thickness rotator cuff tear	202843000	311327013	32
311333016	1000	N212	N212.00	Other shoulder affections NEC	239954007	359538014	32
311335011	10000	N2121	N212100	Scapulohumeral fibrositis	202848009	311335011	32
311336012	100000	N2122	N212200	Subacromial impingement	202849001	311336012	32
311337015	200	N2123	N212300	Coracoid impingement	202850001	311337015	32
311345013	30000	N2134	N213400	Biceps tendinitis	202856007	311345013	32
311347017	4000	N2135	N213500	Triceps tendinitis	202857003	311347017	32
312161016	100	N3317	N331700	Fracture of bone in neoplastic disease	203449003	312161016	32
312177015	500	N331y	N331y00	Other specified pathological fracture	268029009	400338014	32
312178013	600	N331z	N331z00	Pathological fracture NOS	268029009	400338014	32
312237015	7000	N33A0	N33A000	Bony pelvic pain	203508001	312237015	32
312238013	20000	N33A1	N33A100	Clavicle pain	203509009	312238013	32
312630014	1000	Nyu7A	Nyu7A00	[X]Other dorsalgia	410730009	2472383019	32
312671015	900	NyuAB	NyuAB00	Soft tissue lesion of shoulder region	239954007	359538014	32
316204019	2000	Q206	Q206.00	Brachial plexus palsy due to birth trauma	206226005	316204019	32
316320014	4	Q3104	Q310400	Congenital pneumonia due to pseudomonas	206287004	316320014	32
316323011	20	Q310y	Q310y00	Other specified congenital pneumonia	78895009	130901018	32
316324017	300	Q310z	Q310z00	Congenital pneumonia NOS	78895009	130901018	32
316535014	40	Q4142	Q414200	Perinatal rectal haemorrhage	206408009	316535014	32
317017015	80000	R003	R003.00	[D]Convulsions	91175000	509328019	27
317018013	200000	R0030	R003000	[D]Convulsions, febrile	41497008	69220011	27
317020011	50000	R0032	R003200	[D]Fit	91175000	151074011	27
317021010	10000	R0033	R003300	Reflex anoxic seizure	440443001	2794146014	32
317024019	100000	R004	R004.00	Dizziness and giddiness	271789005	406731010	32
317025018	1000000	R0040	R004000	[D]Dizziness	404640003	2156535017	27
317026017	100000	R0041	R004100	[D]Giddiness	404641004	2156536016	27
317028016	900000	R0043	R004300	[D]Vertigo NOS	399153001	1778609014	27
317029012	100000	R0044	R004400	[D]Acute vertigo	399153001	1778609014	27
317055013	200000	R006	R006.00	Pyrexia of unknown origin	7520000	502952016	32
317058010	5000	R0060	R006000	[D]Chills with fever	274640006	410472010	32
317059019	1000	R0061	R006100	Hyperpyrexia	409702008	2471464010	32
317060012	500000	R0062	R006200	Fever	386661006	1480803010	32
317061011	1000	R0063	R006300	[D]Persistent fever	495741000000101	1093831000000110	32
317062016	5000	R006z	R006z00	[D]Pyrexia of unknown origin NOS	7520000	502952016	32
317063014	30000	R007	R007.00	[D]Malaise and fatigue	271795006	406741013	27
317064015	300000	R0070	R007000	Malaise	367391008	491798018	27
317065019	70000	R0071	R007100	[D]Fatigue	84229001	139690015	27
317066018	20000	R0072	R007200	Asthenia	13791008	23509018	32
317067010	200000	R0073	R007300	[D]Lethargy	214264003	326229014	27
317068017	50000	R0074	R007400	[D]Postviral (asthenic) syndrome	51771007	86205014	32
317069013	400000	R0075	R007500	[D]Tiredness	267031002	397878014	27
317071013	20000	R007z	R007z00	[D]Malaise and fatigue NOS	271795006	406741013	27
317119019	100000	R012	R012.00	Gait abnormality	22325002	37483011	27
317125015	30000	R012z	R012z00	[D]Gait abnormality NOS	22325002	37483011	27
317134013	9000	R015	R015.00	Clubbing of fingers	30760008	51484018	32
317172015	90000	R022	R022.00	[D]Local superficial swelling, mass or lump	496471000000109	1104881000000117	32
317173013	20000	R0220	R022000	[D]Swelling, local and superficial	496481000000106	1104911000000117	32
317174019	8000	R0221	R022100	[D]Mass, localised and superficial	496491000000108	1095201000000118	32
317177014	300000	R0222	R022200	[D]Lump, localised and superficial	496501000000102	1104941000000116	32
317180010	20000	R0224	R022400	Localised swelling, mass and lump, upper limb	274750000	410609013	32
317181014	10000	R0225	R022500	Localised swelling, mass and lump, lower limb	274745006	410600012	32
317184018	1000	R0226	R022600	Localised swelling, mass and lump, multiple sites	274746007	410601011	32
317185017	200000	R0227	R022700	Mass of axilla	300863000	442047016	32
317186016	20000	R0228	R022800	Localised swelling, mass and lump, trunk	496561000000103	1105121000000110	32
317187013	30000	R0229	R022900	[D]Foot lump	496571000000105	1105151000000117	32
317188015	8000	R022A	R022A00	Mass of shoulder region	427746000	2694941018	32
317189011	20000	R022B	R022B00	Mass of hand	309526009	452973018	32
317191015	50000	R022D	R022D00	Localised swelling, mass and lump, lower limb	496611000000101	1095231000000112	32
317192010	10000	R022E	R022E00	[D]Lump on shin	496621000000107	1105271000000119	32
317193017	10000	R022F	R022F00	Lump on thigh	309576006	453027013	32
317194011	30000	R022G	R022G00	Lump on finger	248521008	370974015	32
317195012	20000	R022H	R022H00	Mass of wrist	441683007	2817385010	32
317196013	5000	R022I	R022I00	[D]Toe lump	496661000000104	1105391000000111	32
317199018	6000	R022z	R022z00	Mass of skin	297960002	438553015	32
317212016	20000	R024	R024.00	[D]Jaundice (not of newborn)	18165001	30676010	27
317214015	300	R0240	R024000	[D]Cholaemia NOS	18165001	30676010	27
317215019	7000	R0241	R024100	Icterus	18165001	30679015	27
317216018	1000	R024z	R024z00	[D]Jaundice (not of newborn) NOS	18165001	30676010	27
317223017	7000	R027	R027.00	Spontaneous ecchymosis	302228007	443810014	32
317224011	10000	R0270	R027000	[D]Petechiae	271813007	406782013	27
317225012	1000	R027z	R027z00	[D]Spontaneous ecchymoses NOS	302228007	443810014	32
317233013	50000	R030	R030.00	[D]Anorexia	496871000000107	1105981000000113	32
317234019	100000	R0300	R030000	[D]Appetite loss	79890006	132549012	27
317235018	3000	R030z	R030z00	[D]Anorexia NOS	79890006	132549012	27
317237014	200000	R032	R032.00	[D]Abnormal loss of weight	267024001	397867018	27
317264010	900000	R040	R040.00	[D]Headache	25064002	41990019	27
317269017	10000	R041	R041.00	[D]Throat pain	162397003	253237010	27
317270016	20000	R042	R042.00	Mass in head or neck	274751001	410612011	32
317271017	50000	R0420	R042000	[D]Swelling in head or neck	274755005	410616014	32
317272012	3000	R0421	R042100	[D]Mass in head or neck	274751001	410611016	32
317273019	200000	R0422	R042200	[D]Lump in head or neck	274751001	410611016	32
317276010	3000	R0424	R042400	Mass of head	432525007	2767435015	32
317277018	50000	R0425	R042500	Localised swelling, mass and lump, neck	274747003	410604015	32
317281018	20000	R0428	R042800	Mass of head	432525007	2767435015	32
317283015	7000	R042A	R042A00	Mass of submental region	441767000	2817951016	32
317289016	7000	R042z	R042z00	[D]Swelling, mass or lump in head or neck NOS	438581000000100	887861000000114	32
317291012	20000	R044	R044.00	Difficulty speaking	47004009	78339014	32
317295015	20000	R0443	R044300	Change in voice	274657005	410493013	32
317296019	60000	R0444	R044400	[D]Dysphonia	47004009	78333010	32
317297011	60000	R0445	R044500	Hoarseness	50219008	83654018	27
317301019	6000	R045	R045.00	Disturbance in speech	29164008	48801015	27
317302014	20000	R0450	R045000	Dysarthria	8011004	14243015	32
317303016	40000	R0451	R045100	Dysphasia	20301004	34140018	32
317304010	40000	R0452	R045200	Slurred speech	289195008	429015019	27
317305011	2000	R045z	R045z00	[D]Other speech disturbance NOS	29164008	48801015	27
317316016	1000000	R047	R047.00	Bleeding from nose	249366005	372073016	27
317317013	300	R048	R048.00	Pharyngeal haemorrhage	324618004	465451011	32
317320017	10000	R04z0	R04z000	[D]Choking sensation	373909009	1212352017	27
317359014	80000	R056	R056.00	Enlargement of lymph nodes	30746006	51452013	32
317360016	400000	R0560	R056000	Lymphadenopathy	30746006	51456011	32
317361017	90000	R0561	R056100	[D]Swollen glands	30746006	51456011	32
317368011	900	R0563	R056300	Generalised enlarged lymph nodes	274741002	410588012	32
317369015	9000	R0564	R056400	Localised enlarged lymph nodes	274744005	410597011	32
317371015	30000	R056z	R056z00	[D]Lymph node enlargement NOS	30746006	51452013	32
317383018	10000	R0602	R060200	Orthopnea	62744007	104281018	27
317389019	1000	R0605	R060500	Cheyne-Stokes respiration	309155007	452501012	32
317390011	10000	R0606	R060600	Respiratory distress	271825005	406803010	32
317391010	500	R0607	R060700	Respiratory insufficiency	409623005	2471400015	32
317392015	400000	R0608	R060800	[D]Shortness of breath	267036007	397890011	27
317395018	200000	R060A	R060A00	[D]Dyspnoea	267036007	397886014	27
317400017	30000	R061	R061.00	Stridor	70407001	116962014	32
317403015	2000000	R062	R062.00	[D]Cough	49727002	82824016	27
317405010	300000	R063	R063.00	Haemoptysis	66857006	500542015	27
317408012	4000	R0630	R063000	[D]Cough with haemorrhage	66857006	500542015	27
317409016	2000	R0631	R063100	Pulmonary haemorrhage	78144005	503767018	32
317412018	10000	R063z	R063z00	[D]Haemoptysis NOS	66857006	500542015	27
317422012	400000	R065	R065.00	[D]Chest pain	29857009	49966017	27
317427018	60000	R0652	R065200	[D]Anterior chest wall pain	161973001	252446012	27
317428011	6000	R0653	R065300	Painful respiration	75483001	125376010	32
317429015	30000	R0654	R065400	[D]Pleuritic pain	2237002	4874010	27
317431012	200000	R0656	R065600	Chest discomfort	279084009	416209011	32
317432017	7000	R0657	R065700	Pressure in chest	23924001	40179017	32
317433010	400000	R0658	R065800	Chest tightness	23924001	40180019	32
317434016	9000	R0659	R065900	[D]Parasternal chest pain	161974007	252447015	27
317435015	1000000	R065A	R065A00	Musculoskeletal chest pain	281245003	419219016	32
317436019	60000	R065B-4	R065B14	[D]Non-cardiac chest pain	274668005	410507017	32
317439014	70000	R065z	R065z00	[D]Chest pain NOS	29857009	49966017	27
317440011	3000	R066	R066.00	[D]Swelling, mass and lump of chest	498261000000100	1116471000000113	32
317441010	3000	R0660	R066000	Chest swelling	274739003	410586011	32
317442015	30000	R0661	R066100	[D]Chest lump	498281000000109	1095671000000112	32
317443013	6000	R0662	R066200	Mass of thoracic structure	440299000	2793943012	32
317444019	900	R066z	R066z00	[D]Swelling, mass or lump of chest NOS	274748008	410605019	32
317445018	10000	R067	R067.00	Abnormal chest sounds	72471000119101	3038375013	32
317446017	200	R0670	R067000	Percussion of chest abnormal	274712006	410554018	32
317450012	800	R067z	R067z00	[D]Abnormal chest sounds NOS	72471000119101	3038375013	32
317456018	100000	R070	R070.00	Nausea and vomiting	16932000	28667013	32
317457010	100000	R0700	R070000	[D]Nausea	422587007	2643930014	27
317458017	400000	R0701	R070100	Vomiting	422400008	2643931013	32
317459013	800	R0702	R070200	[D]Emesis	422400008	2643931013	32
317462011	10000	R070z	R070z00	[D]Nausea and vomiting NOS	16932000	28667013	32
317463018	90000	R071	R071.00	[D]Heartburn	16331000	27646010	27
317465013	3000	R0711	R071100	Waterbrash	16331000	27647018	27
317466014	10000	R071z	R071z00	[D]Heartburn NOS	16331000	27646010	27
317467017	70000	R072	R072.00	[D]Dysphagia	40739000	67950018	32
317468010	40000	R0720	R072000	Difficulty in swallowing	40739000	67952014	32
317469019	10000	R072z	R072z00	[D]Dysphagia NOS	40739000	67950018	32
317473016	900	R0732	R073200	[D]Gas pain (abdominal)	45979003	76665012	32
317474010	10000	R0733	R073300	Abdominal distension, gaseous	271835004	406818011	32
317475011	100000	R0734	R073400	[D]Bloating	248490000	370924017	27
317486013	50000	R076	R076.00	Incontinence of faeces	72042002	502026013	27
317489018	4000	R076z	R076z00	[D]Incontinence of faeces NOS	72042002	502026013	27
317494018	40000	R0771	R077100	Loose stools	398032003	1786047017	27
317497013	50000	R078	R078.00	[D]Change in bowel habit	88111009	507901013	27
317499011	2000	R079	R079.00	Defaecation painful	225595004	1783498014	27
317506013	70000	R08	R08..00	Urinary system symptoms	249274008	3037485010	27
317511010	100000	R081	R081.00	[D]Dysuria	49650001	82701015	27
317512015	30000	R0810	R081000	[D]Painful urination	49650001	82701015	27
317513013	1000	R0811	R081100	Stranguria	16844001	28520015	27
317514019	40000	R081z	R081z00	[D]Dysuria NOS	49650001	82701015	27
317515018	300000	R082	R082.00	Retention of urine	267064002	397937013	32
317520018	100000	R0822	R082200	Acute retention of urine	236648008	354719018	32
317521019	40000	R0823	R082300	Chronic retention of urine	236650000	354723014	32
317522014	6000	R0824	R082400	[D]Retention of urine unspecified	267064002	397937013	32
317528013	40000	R084	R084.00	Micturition frequency and polyuria	274734008	410581018	32
317529017	200000	R0840	R084000	Increased frequency of urination	162116003	252775019	27
317532019	10000	R0841	R084100	[D]Polyuria	28442001	47612016	27
317533012	50000	R0842	R084200	[D]Nocturia	139394000	221079019	27
317534018	7000	R084z	R084z00	[D]Frequency of micturition or polyuria NOS	274734008	410581018	32
317541012	3000	R086	R086.00	Abnormal urination	38671000119103	3012704012	32
317542017	10000	R0860	R086000	Slowing of urinary stream	84471002	140067018	32
317543010	500	R0861	R086100	Splitting of urinary stream	28490008	47697011	32
317546019	2000	R086z	R086z00	[D]Urination abnormality NOS	38671000119103	3012704012	32
317554017	4000	R08z	R08z.00	Sign or symptom of the urinary system	42063007	70205011	32
317557012	1000	R08z1	R08z100	[D]Vesical pain	15803009	26781011	32
317558019	5000	R08z2	R08z200	[D]Vesical tenesmus	6744007	12175014	32
317559010	30000	R08z3	R08z300	Swelling of scrotum	271687003	406560016	27
317560017	20000	R08zz	R08zz00	[D]Urinary system symptoms NOS	249274008	3037485010	27
317562013	3000000	R090	R090.00	[D]Abdominal pain	21522001	36112013	27
317563015	20000	R0900	R090000	Abdominal tenderness	43478001	72519018	32
317564014	100000	R0901	R090100	[D]Abdominal colic	9991008	17444017	27
317565010	60000	R0902	R090200	Colic	9991008	17447012	27
317567019	100000	R0904	R090400	Stomach cramps	51197009	495953011	32
317568012	200000	R0905	R090500	[D]Epigastric pain	79922009	132601013	27
317569016	20000	R0906	R090600	Umbilical pain	88522004	146777018	32
317570015	100000	R0907	R090700	Hypochondrial pain	271853005	406844011	32
317571016	20000	R0908	R090800	[D]Suprapubic pain	162053006	252595010	27
317572011	50000	R0909	R090900	Pain in right iliac fossa	162051008	252591018	27
317573018	30000	R090A	R090A00	Pain in left iliac fossa	162052001	252592013	27
317574012	700000	R090B	R090B00	Groin pain	102570003	165874019	32
317575013	400000	R090C	R090C00	Loin pain	271857006	406848014	32
317577017	30000	R090E	R090E00	Recurrent acute abdominal pain	271858001	406849018	32
317578010	8000	R096	R096.00	Acute abdomen	9209005	16183017	32
317579019	20000	R090G	R090G00	Pelvic and perineal pain	274671002	410511011	32
317586010	1000	R090y	R090y00	[D]Other specified abdominal pain	21522001	36112013	27
317587018	200000	R090z	R090z00	[D]Abdominal pain NOS	21522001	36112013	27
317588011	20000	R091	R091.00	Hepatomegaly	80515008	133597016	32
317589015	9000	R0910	R091000	Large liver	80515008	504446012	32
317590012	2000	R091z	R091z00	[D]Hepatomegaly NOS	80515008	133597016	32
317591011	30000	R092	R092.00	Splenomegaly	16294009	27579018	32
317592016	4000	R0920	R092000	[D]Spleen enlargement	16294009	27579018	32
317593014	2000	R092z	R092z00	[D]Splenomegaly NOS	16294009	27579018	32
317594015	20000	R093	R093.00	Intra-abdominal and pelvic swelling, mass and lump	274719002	410563016	32
317595019	50000	R0930	R093000	Abdominal swelling	60728008	498834018	32
317600011	50000	R0932	R093200	Abdominal lump	271860004	406852014	32
317602015	40000	R0934	R093400	Pelvic mass	74285003	123367017	32
317603013	4000	R0935	R093500	[D]Pelvic lump	74285003	123367017	32
317604019	4000	R0936	R093600	Umbilical swelling	274759004	410621012	32
317605018	900	R0937	R093700	[D]Umbilical mass	274758007	410620013	32
317606017	6000	R0938	R093800	Umbilical mass	274758007	410620013	32
317607014	40000	R0939	R093900	Groin swelling	274743004	410596019	27
317608016	20000	R093A	R093A00	Groin mass	281398003	1208718019	32
317609012	100000	R093B	R093B00	Groin lump	281398003	419394010	32
317610019	1000	R093z	R093z00	[D]Swelling, mass or lump within abdomen or pelvis NOS	274719002	410563016	32
317612010	70000	R095	R095.00	Ascites	389026000	1483086017	32
317613017	300	R0950	R095000	Fluid in peritoneal cavity	271861000	406853016	32
317614011	3000	R095z	R095z00	[D]Ascites NOS	389026000	1483086017	32
317685016	80000	R110	R110.00	[D]Proteinuria	29738008	49755019	34
317686015	30000	R1100	R110000	Albuminuria	274769005	410631017	32
317690018	10000	R110z	R110z00	[D]Proteinuria NOS	29738008	49755019	34
317732016	3000	R124	R124.00	Saliva abnormal	271867001	406860010	32
317733014	90	R125	R125.00	Peritoneal fluid abnormal	442768008	2817608018	32
317931018	400	R204	R204.00	Senile exhaustion	57494004	95607017	32
317962019	8000	R2y4	R2y4.00	Cachexia	238108007	356935015	32
317995013	5000	Ryu04	Ryu0400	[X]Other chest pain	29857009	49966017	27
318001012	2000	Ryu10	Ryu1000	[X]Pain localized to other parts of lower abdomen	54586004	90723010	27
318003010	1000	Ryu11	Ryu1100	[X]Other and unspecified abdominal pain	21522001	36112013	27
318013019	10000	Ryu32	Ryu3200	Abnormal gait	22325002	37486015	27
318016010	100	Ryu4	Ryu4.00	Urinary system finding	106098005	170524012	32
318017018	1000	Ryu40	Ryu4000	[X]Other difficulties with micturition	102835006	255420015	27
318021013	10000	Ryu42	Ryu4200	Painful micturition	49650001	1230749012	27
318038012	300	Ryu62	Ryu6200	Disorder of voice	47004009	494715018	32
318641016	1000	S1271	S127100	Cough fracture of ribs	208136003	318641016	32
318642011	600	S120A	S120A00	Cough fracture	208136003	318642011	32
320699015	80	S61z	S61z.00	Cerebral laceration and contusion NOS	269144002	402921014	32
322689015	6000	SD7y2	SD7y200	Contusion of toe(s) with damage to nail	211438006	322689015	32
322750019	300	SE07	SE07.00	Contusion, throat	211476000	322750019	32
322752010	3000	SE08	SE08.00	Contusion of neck	8513005	15041019	32
322753017	10000	SE0z	SE0z.00	Superficial bruising of head and neck	283135004	421623018	32
322766017	900	SE13	SE13.00	Contusion, eyeball	211483007	322766017	32
322771012	1000	SE220	SE22000	Contusion, anterior abdominal wall	211486004	322771012	32
322774016	400	SE22z	SE22z00	Contusion, abdominal wall NOS	37907001	63241014	32
322785019	10000	SE233	SE23300	Contusion of coccyx	211492005	322785019	32
322787010	2000	SE23z	SE23z00	Contusion, back NOS	11437003	19788015	32
322788017	700	SE24	SE24.00	Contusion, genital organs	211495007	322788017	32
322792012	200	SE24z	SE24z00	Contusion, genital organs NOS	211495007	322788017	32
322794013	700	SE2z	SE2z.00	Contusion,trunk NOS	36787001	61365018	32
322795014	6000	SE30	SE30.00	Contusion, shoulder or upper arm	211500005	322795014	32
322799015	8000	SE31	SE31.00	Contusion, elbow or forearm	211504001	322799015	32
322800016	300	SE31z	SE31z00	Contusion, elbow and forearm NOS	211504001	322799015	32
322801017	10000	SE32	SE32.00	Contusion wrist or hand	211506004	322801017	32
322802012	20000	SE320	SE32000	Contusion, hand, excluding finger	211507008	322802012	32
322803019	1000	SE322	SE32200	Contusion hand, palm	211508003	322803019	32
322804013	2000	SE323	SE32300	Contusion hand, dorsum	211509006	322804013	32
322805014	50	SE324	SE32400	Contusion wrist, volar	211510001	322805014	32
322807018	1000	SE32z	SE32z00	Contusion, wrist and hand NOS	211506004	322801017	32
322816019	3000	SE332	SE33200	Contusion, fingernail (includes subungual haematoma)	211514005	322816019	32
322817011	600	SE333	SE33300	Contusion, finger, multiple	211515006	322817011	32
322818018	1000	SE33z	SE33z00	Contusion, finger NOS	69787006	501393015	32
322819014	900	SE3z	SE3z.00	Contusion, upper limb NOS	68142008	113192013	32
322823018	5000	SE40	SE40.00	Contusion, hip and thigh	211519000	322823018	32
322824012	200	SE40z	SE40z00	Contusion, hip and thigh NOS	211519000	322823018	32
322825013	10000	SE41	SE41.00	Contusion, knee and lower leg	211521005	322825013	32
322826014	400	SE41z	SE41z00	Contusion, knee and lower leg NOS	211521005	322825013	32
322827017	20000	SE42	SE42.00	Contusion, ankle and foot, excluding toe(s)	211523008	322827017	32
322831011	800	SE42z	SE42z00	Contusion, ankle and foot NOS	211523008	322827017	32
322842019	2000	SE4y	SE4y.00	Contusion of multiple sites	111721009	178920012	32
322850011	10000	SEz	SEz..00	Contusion with skin intact, NOS	105618004	169739016	32
324695018	2000	SN46z	SN46z00	Motion sickness NOS	37031009	61778015	32
325070014	2000	SP131	SP13100	Aspiration pneumonia resulting from a procedure	44549008	74303013	32
330057011	8000	TF11	TF11.00	Choked on food	217785008	330057011	32
330061017	200	TF112	TF11200	Choked on regurgitated food	217788005	330061017	32
330062012	700	TF11z	TF11z00	Choked on food NOS	217785008	330057011	32
330068011	70	TF132	TF13200	Respiratory obstruction due to food lodged in oesophagus	217795001	330068011	32
330071015	30	TF130	TF13000	Tracheal compression due to food lodged in oesophagus	217796000	330071015	32
330072010	20	TF131	TF13100	Interruption of respiration due to food lodged in oesophagus	217797009	330072010	32
330076013	500	TF133	TF13300	Obstruction of pharynx by food	217799007	330076013	32
330078014	20	TF13z	TF13z00	Respiratory obstruction due to food lodged in oesophagus NOS	217795001	330068011	32
336601014	500	M23yG	M23yG00	Clubbed nail pachydermoperiostosis	223726008	336601014	32
339001014	300000	1957	1957.00	Gastric reflux	225587003	339001014	27
344907011	2000	F16z-1	F16z.11	Cord compression NOS	71286001	118398016	32
344908018	6000	F16z-2	F16z.12	Spinal cord compression NOS	71286001	118398016	32
344917018	400000	1738	1738.00	Difficulty breathing	230145002	344917018	27
345307014	4000	1B27	1B27.00	Seizures in response to acute event	230434009	345307014	27
345367011	4000	F29y5	F29y500	Chronic post-traumatic headache	230477005	345367011	32
345718011	10000	1B1S	1B1S.00	Transient global amnesia	230736007	345718011	27
347972012	10000	SE00	SE00.00	Contusion, forehead	110244000	347972012	32
350041018	100000	H30-1	H30..11	Chest infection - unspecified bronchitis	32398004	54101019	32
350044014	600	H060A	H060A00	Acute bronchitis due to mycoplasma pneumoniae	233599001	350044014	32
350051017	40000	H28	H28..00	Atypical pneumonia	233606009	350051017	32
350054013	500	H233	H233.00	Chlamydial pneumonia	233609002	350054013	32
350073012	30	A54x4	A54x400	Herpes simplex pneumonia	233624006	350073012	32
350662018	900	G800-2	G800.12	Saphenous vein thrombophlebitis	234040003	350662018	32
353140018	200000	J10y4-3	J10y413	Acid reflux	698065002	2970070010	32
353143016	2000000	J10y4-2	J10y412	Gastro-oesophageal reflux	235595009	353143016	32
353688019	600	J6706	J670600	Idiopathic acute pancreatitis	235943006	353688019	32
353772013	6000	B5762	B576200	Malignant ascites	236005001	353772013	32
353844012	5000	A0-3	A0...13	Vomiting co-occurrent and due to infectious disease	765480005	3658930017	32
353853017	50000	J5204	J520400	Chronic constipation	236069009	353853017	32
353856013	60000	J43z-1	J43z.11	Chronic diarrhoea	236071009	353856013	32
354329011	9	K106	K106.00	Candida pyelonephritis	236378005	354329011	32
354330018	200	K1005	K100500	Chronic obstructive pyelonephritis	236379002	354330018	32
354876013	100000	K28yu-1	K28yu11	Swelling of testicle	438457000	2792514015	32
355700019	1000	L345-1	L345.11	Perineal haematoma	237331002	355700019	32
355874019	30000	K3176	K317600	Cyclical mastalgia	237453001	355874019	32
355926018	90000	C000-3	C000.13	Thyroid nodule	237495005	355926018	32
359542012	70000	N211z-1	N211z11	Painful arc syndrome	202841003	311325017	32
359546010	5000	N2118	N211800	Bursitis of shoulder	239961006	359546010	32
359983016	70	Q311z-1	Q311z11	Aspiration pneumonitis of fetus	715069001	3301604013	32
360181013	300	A3A40	A3A4000	Nonpneumonic Legionnaires' disease	240445005	360181013	32
361634017	40000	585h	585h.00	Ultrasonography of soft tissue mass	241514000	3443543010	41
364226017	4000	SE20	SE20.00	Contusion, breast	111722002	364226017	32
365356015	30000	A076-2	A076.12	Viral vomiting	111843007	365356015	32
365357012	30000	A076-1	A076.11	Viral diarrhoea	111843007	365357012	32
368272012	20000	1B63-1	1B63.11	Fit - had one, symptom	703151001	3007331010	27
369360011	5000	197-4	197..14	Subcostal pain	247352008	369360011	27
369361010	30000	197-3	197..13	Site of abdominal pain	247353003	369361010	27
369362015	20000	197-2	197..12	Iliac fossa pain	247354009	369362015	27
369363013	70000	197-1	197..11	Flank pain	247355005	369363013	27
