medcodeid	observations	originalreadcode	cleansedreadcode	term	snomedctconceptid	snomedctdescriptionid	emiscodecategoryid
155218017	3000	B410	B410.00	Malignant neoplasm of endocervix	372097009	1210675010	32
289178016	700	B41y	B41y.00	Malignant neoplasm of other site of cervix	363354003	482507015	32
289173013	300	B410z	B410z00	Malignant neoplasm of endocervix NOS	372097009	1210675010	32
155231010	600	B411	B411.00	Malignant neoplasm of exocervix	372099007	1210677019	32
289181014	300	B41yz	B41yz00	Malignant neoplasm of other site of cervix NOS	363354003	482507015	32
289171010	600	B4100	B410000	Malignant neoplasm of endocervical canal	188176007	289171010	32
289175018	80	B412	B412.00	"Malignant neoplasm, overlapping lesion of cervix uteri"	188180002	289175018	32
289172015	40	B4101	B410100	Malignant neoplasm of endocervical gland	188177003	289172015	32
289179012	30	B41y0	B41y000	Malignant neoplasm of cervical stump	188183000	289179012	32
289180010	400	B41y1	B41y100	Malignant neoplasm of squamocolumnar junction of cervix	188184006	289180010	32
289190019	60000	B4302	B430200	Malignant neoplasm of endometrium of corpus uteri	188192002	289190019	32
1228493018	50000	B41	B41..00	Malignant neoplasm of cervix uteri	363354003	1228493018	32
543481000006111	20000	B41-1	B41..11	Malignant tumour of cervix	363354003	482507015	32
289166015	10000	B40	B40..00	Malignant neoplasm of uterus	371973000	1210562019	32
1210561014	30000	B43	B43..00	Malignant neoplasm of body of uterus	371972005	1210561014	32
289198014	3000	B43z	B43z.00	Malignant neoplasm of body of uterus NOS	371972005	1210561014	32
289187013	300	B430	B430.00	"Malignant neoplasm of corpus uteri, excluding isthmus"	188189001	289187013	32
980021000006113	10000	B4302-1	B430211	Malignant neoplasm of endometrium	188192002	289190019	32
289192010	300	B430z	B430z00	Malignant neoplasm of corpus uteri NOS	188189001	289187013	32
289197016	400	B43y	B43y.00	Malignant neoplasm of other site of uterine body	371972005	1210561014	32
289191015	200	B4303	B430300	Malignant neoplasm of myometrium of corpus uteri	188193007	289191015	32
289193017	20	B431	B431.00	Malignant neoplasm of isthmus of uterine body	188195000	289193017	32
289189011	20	B4301	B430100	Malignant neoplasm of fundus of corpus uteri	188191009	289189011	32
289188015	40	B4300	B430000	Malignant neoplasm of cornu of corpus uteri	188190005	289188015	32
289194011	90	B4310	B431000	Malignant neoplasm of lower uterine segment	188195000	3491683016	32
289195012	30	B431z	B431z00	Malignant neoplasm of isthmus of uterine body NOS	188195000	289193017	32
726271000006117	3000	B441	B441.00	Malignant neoplasm of fallopian tube	363444001	482686019	32
292139019	100	Byu70	Byu7000	"[X]Malignant neoplasm of uterine adnexa, unspecified"	428322007	2694321016	32
289204012	400	B44z	B44z.00	Malignant neoplasm of uterine adnexa NOS	428322007	2694321016	32
1228570010	70000	B440-1	B440.11	Cancer of ovary	363443007	1228570010	32
723281000006111	100000	B440	B440.00	Malignant tumour of ovary	363443007	482684016	32
552661000006114	600	B420	B420.00	Choriocarcinoma	188188009	289184018	32
289242018	2000	B48	B48..00	Malignant neoplasm of penis and other male genital organs	363515000	482817018	32
289249010	4000	B483	B483.00	Malignant tumour of penis	363516004	482819015	32
725771000006116	3000	B481	B481.00	Malignant neoplasm of glans penis	363451005	482698012	32
289246015	800	B482	B482.00	Malignant neoplasm of body of penis	188230001	289246015	32
1228575017	500	B480	B480.00	Malignant neoplasm of prepuce (foreskin)	363450006	1228575017	32
722361000006115	2000000	B46	B46..00	Malignant tumour of prostate	399068003	1773293010	32
721171000006119	40000	B47	B47..00	Malignant tumour of testis	363449006	482694014	32
380180017	20000	B47z-1	B47z.11	Seminoma of testis	255107005	380180017	32
457319014	3000	B4710	B471000	Seminoma of descended testis	313429000	457319014	32
109381000006117	7000	B47z-2	B47z.12	Malignant teratoma of testis	416769008	2549298016	32
403702017	6000	B47z	B47z.00	Malignant neoplasm of testis NOS	363449006	482694014	32
109371000006115	2000	B4711	B471100	Malignant teratoma of descended testis	417554000	2548606013	32
457318018	500	B4702	B470200	Seminoma of undescended testis	313428008	457318018	32
109391000006119	100	B4703	B470300	Teratoma of undescended testis	417417007	2548377014	32
174562015	400	B471	B471.00	Malignant neoplasm of descended testis	109876001	174562015	32
289223017	30	B470	B470.00	Malignant neoplasm of undescended testis	188219004	289223017	32
473991000000119	100	B471z	B471z00	Malignant neoplasm of descended testis	1090261000000110	2731381000000110	32
289234019	30	B470z	B470z00	Malignant neoplasm of undescended testis NOS	188219004	289220019	32
726141000006116	20	B484	B484.00	Malignant neoplasm of epididymis	363452003	482700015	32
721701000006112	60	B485	B485.00	Malignant neoplasm of spermatic cord	363453008	482702011	32
289257013	10	B48y1	B48y100	Malignant neoplasm of tunica vaginalis	188235006	289257013	32
289285010	40000	B4A0	B4A0.00	Malignant neoplasm of kidney parenchyma	188250002	289285010	32
729481000006112	20000	B4A	B4A..00	Malignant tumour of urinary system	419052002	2577717014	32
177051000006111	30000	B4A-1	B4A..11	Malignant tumour of kidney	363518003	482823011	32
289299014	20000	B4Az	B4Az.00	Malignant tumour of urinary system	419052002	2577717014	32
289288012	2000	B4A00	B4A0000	Hypernephroma	702391001	3648998018	32
720961000006117	7000	B4A2	B4A2.00	Malignant tumour of ureter	363458004	482713014	32
722481000006116	5000	B4A1	B4A1.00	Malignant tumour of renal pelvis	363457009	482710012	32
720991000006113	1000	B4A3	B4A3.00	Malignant neoplasm of urethra	363459007	482714015	32
289296019	600	B4A1z	B4A1z00	Malignant neoplasm of renal pelvis NOS	363457009	482710012	32
722471000006119	200	B4A10	B4A1000	Malignant neoplasm of renal calyces	188252005	289289016	32
289294016	40	B4A11	B4A1100	Malignant neoplasm of ureteropelvic junction	188253000	289294016	32
1786811017	300000	B49	B49..00	Malignant neoplasm of urinary bladder	399326009	1786811017	32
289281018	30000	B49z	B49z.00	Malignant neoplasm of urinary bladder NOS	399326009	1786811017	32
289270016	1000	B492	B492.00	Malignant neoplasm of lateral wall of urinary bladder	188241004	289270016	32
289276010	1000	B496	B496.00	Malignant neoplasm of ureteric orifice	188245008	289276010	32
289272012	600	B494	B494.00	Malignant neoplasm of posterior wall of urinary bladder	188243001	289272012	32
289275014	1000	B495	B495.00	Malignant neoplasm of bladder neck	188244007	289275014	32
289279015	300	B49y	B49y.00	Malignant neoplasm of other site of urinary bladder	399326009	1773307015	32
289262014	600	B490	B490.00	Malignant neoplasm of trigone of urinary bladder	188239000	289262014	32
289271017	200	B493	B493.00	Malignant neoplasm of anterior wall of urinary bladder	188242006	289271017	32
289267015	200	B491	B491.00	Malignant neoplasm of dome of urinary bladder	188240003	289267015	32
720951000006119	400	B497	B497.00	Malignant neoplasm of urachus	363456000	482708010	32
727181000006113	3000	B506	B506.00	Malignant neoplasm of choroid	363466008	482728014	32
1208876015	5000	B50	B50..00	Malignant neoplasm of eye	363461003	1208876015	32
409844012	3000	B509	B509.00	Malignant melanoma of eye	274087000	409844012	32
722521000006116	500	B505	B505.00	Malignant neoplasm of retina	363465007	482726013	32
726371000006114	400	B503	B503.00	Malignant neoplasm of conjunctiva	363463000	482722010	32
289308013	200	B5000	B500000	Malignant neoplasm of ciliary body	188263008	289308013	32
723541000006115	400	B501	B501.00	Malignant neoplasm of orbit	363462005	482720019	32
289330014	200	B50z	B50z.00	Malignant neoplasm of eye NOS	363461003	1208876015	32
289311014	100	B5001	B500100	Malignant neoplasm of iris	188264002	289311014	32
289329016	100	B50y	B50y.00	Malignant neoplasm of other specified site of eye	363461003	1208876015	32
289316016	30	B500z	B500z00	Malignant neoplasm of eyeball NOS	188261005	289305011	32
1217367011	30	B508	B508.00	"Malignant neoplasm, overlapping lesion of eye and adnexa"	109948008	1217367011	32
289319011	90	B501z	B501z00	Malignant neoplasm of orbit NOS	363462005	482720019	32
289322013	100	B502	B502.00	Malignant neoplasm of lacrimal gland	188272000	289322013	32
726561000006114	30	B504	B504.00	Malignant neoplasm of cornea	363464006	482724011	32
724721000006116	20	B507	B507.00	Malignant neoplasm of lacrimal duct	188272000	289322013	32
289317013	10	B5010	B501000	Malignant neoplasm of connective tissue of orbit	188268004	289317013	32
289314018	2	B5002	B500200	Malignant neoplasm of crystalline lens	188265001	289314018	32
289325010	40	B5070	B507000	Malignant neoplasm of lacrimal sac	188273005	289325010	32
729311000006110	30	B500	B500.00	"Malignant neoplasm of eyeball excluding conjunctiva, cornea, retina and choroid"	188261005	289305011	32
289326011	100	B5071	B507100	Malignant neoplasm of nasolacrimal duct	188274004	289326011	32
315301000006115	40	BBbG-2	BBbG.12	[M]Piloid astrocytoma	128854008	207484016	32
482737014	200	B521	B521.00	Malignant neoplasm of cerebral meninges	363474009	482737014	32
724681000006111	70	B52X	B52X.00	"Malignant neoplasm of meninges, unspecified"	363497007	482781018	32
482740014	20	B523	B523.00	Malignant neoplasm of spinal meninges	363476006	482740014	32
289379018	20	B521z	B521z00	Malignant neoplasm of cerebral meninges NOS	363474009	482737014	32
289375012	2	B5210	B521000	Malignant neoplasm of cerebral dura mater	188312005	289375012	32
289383018	20	B523z	B523z00	Malignant neoplasm of spinal meninges NOS	363497007	482781018	32
289378014	3	B5212	B521200	Malignant neoplasm of cerebral pia mater	188315007	289378014	32
292152012	100	ByuA2	ByuA200	Malignant tumour of meninges	363497007	482781018	32
2692069010	50000	B51	B51..00	Malignant neoplasm of brain	428061005	2692069010	32
543111000006111	2000	B51-1	B51..11	Cerebral tumour - malignant	428061005	2692069010	32
289365014	7000	B51z	B51z.00	Malignant neoplasm of brain NOS	428061005	2692069010	32
309601000006114	2000	BBTF	BBTF.00	Haemangioblastoma	81201000	504640012	32
482730011	3000	B511	B511.00	Malignant neoplasm of frontal lobe	363467004	482730011	32
482732015	2000	B513	B513.00	Malignant neoplasm of parietal lobe	363469001	482732015	32
727771000006111	2000	B510	B510.00	Malignant neoplasm of cerebrum (excluding lobes and ventricles)	188280007	289336015	32
144849016	2000	B546	B546.00	Neuroblastoma	87364003	144849016	32
155175018	2000	B516	B516.00	Malignant neoplasm of cerebellum	449420002	2899889012	32
482731010	1000	B512	B512.00	Malignant neoplasm of temporal lobe	363468009	482731010	32
289346018	700	B510z	B510z00	Malignant neoplasm of cerebrum NOS	188280007	289336015	32
722961000006116	500	B543	B543.00	Malignant neoplasm of pineal gland	363483004	482752019	32
289413011	100	B545	B545.00	Primary malignant neoplasm of paraganglion	93941005	510894017	32
289409016	100	B5421	B542100	Malignant neoplasm of craniopharyngeal duct	188340000	289409016	32
482733013	400	B514	B514.00	Malignant neoplasm of occipital lobe	363470000	482733013	32
155269017	100	B5450	B545000	Malignant neoplasm of glomus jugulare	93814004	155269017	32
289338019	100	B5101	B510100	Malignant neoplasm of cerebral cortex	188282004	289338019	32
289349013	300	B512z	B512z00	Malignant neoplasm of temporal lobe NOS	363468009	482731010	32
727511000006114	1000	B517	B517.00	Malignant neoplasm of brainstem	363473003	482736017	32
289360016	100	B51y	B51y.00	Malignant neoplasm of other parts of brain	428061005	2692069010	32
289337012	50	B5100	B510000	Malignant neoplasm of basal ganglia	188281006	289337012	32
289345019	200	B5105	B510500	Malignant neoplasm of thalamus	188287005	289345019	32
289361017	50	B51y0	B51y000	Malignant neoplasm of corpus callosum	188301005	289361017	32
289358018	70	B5173	B517300	Malignant neoplasm of pons	188298006	289358018	32
729501000006119	40	B52	B52..00	Malig neop of other and unspecified parts of nervous system	372063002	1210641014	32
289352017	200	B5150	B515000	Malignant neoplasm of choroid plexus	188292007	289352017	32
155168019	50	B544	B544.00	Malignant neoplasm of carotid body	447883002	2900052019	32
305351000006119	10	BBTF-1	BBTF.11	[M]Angioblastoma	81201000	134726013	32
727521000006118	100	B517z	B517z00	Malignant neoplasm of brain stem NOS	363473003	482736017	32
289343014	600	B5104	B510400	Malignant neoplasm of hypothalamus	188286001	289343014	32
482734019	40	B515	B515.00	Malignant neoplasm of cerebral ventricles	363471001	482734019	32
289356019	70	B5171	B517100	Malignant neoplasm of medulla oblongata	188296005	289356019	32
289355015	30	B5170	B517000	Malignant neoplasm of cerebral peduncle	188295009	289355015	32
289357011	10	B5172	B517200	Malignant neoplasm of midbrain	188297001	289357011	32
289364013	20	B51yz	B51yz00	Malignant neoplasm of other part of brain NOS	428061005	2692069010	32
289347010	7	B5120	B512000	Malignant neoplasm of hippocampus	188289008	289347010	32
730041000006115	30	B542z	B542z00	Malig neop pituitary gland or craniopharyngeal duct NOS	188339002	289407019	32
289341011	5	B5103	B510300	Malignant neoplasm of globus pallidus	188285002	289341011	32
309231000006115	20000	BBbL-1	BBbL.11	Glioblastoma multiforme	63634009	105761014	32
1229453012	20000	BBbB	BBbB.00	[M]Astrocytoma NOS	38713004	1229453012	32
291835012	7000	BBbQ	BBbQ.00	Oligodendroglioma - category	443565000	2840882012	32
403757015	30000	BBbL	BBbL.00	Glioblastoma	63634009	105759017	32
291825018	6000	BBb7	BBb7.00	Ependymoma - category	443354006	2838585015	32
291836013	4000	BBbT	BBbT.00	Medulloblastoma	83217000	138016017	32
315291000006116	5000	BBbG	BBbG.00	Pilocytic astrocytoma	128854008	207484016	32
305701000006117	6000	BBbC	BBbC.00	Anaplastic astrocytoma	55353007	1231460011	32
314281000006115	2000	BBbR	BBbR.00	Anaplastic oligodendroglioma	3102004	1227417016	32
1216595017	800	BBba	BBba.00	[M]Primitive neuroectodermal tumour	39781001	1216596016	32
317141000006110	100	BBb3-2	BBb3.12	Subependymal glioma	4553004	7832012	32
313601000006113	600	BBbA	BBbA.00	Myxopapillary ependymoma	1623000	3812012	32
308461000006115	200	BBbF	BBbF.00	[M]Fibrillary astrocytoma	71314006	118456018	32
1230234015	500	BBb3-3	BBb3.13	[M]Subependymoma	4553004	1230234015	32
308091000006116	1000	BBb8	BBb8.00	"Ependymoma, anaplastic"	21589007	36220016	32
308961000006113	300	BBbE	BBbE.00	Gemistocytic astrocytoma	73982001	122858018	32
310731000006117	400	BBbG-1	BBbG.11	[M]Juvenile astrocytoma	128854008	207484016	32
314261000006113	100	BBbS	BBbS.00	[M]Oligodendroblastoma	80061003	132826019	32
1234296013	200	BBbZ	BBbZ.00	[M]Pleomorphic xanthoastrocytoma	78838008	1234295012	32
1221241014	100	BBb4	BBb4.00	[M]Subependymal giant cell astrocytoma	1586004	1221241014	32
309091000006112	300	BBbM	BBbM.00	[M]Giant cell glioblastoma	44529004	74269012	32
307571000006110	200	BBbU	BBbU.00	[M]Desmoplastic medulloblastoma	32456001	54190011	32
317131000006117	100	BBb3-1	BBb3.11	Subependymal glioma	4553004	7832012	32
314881000006119	20	BBb9	BBb9.00	[M]Papillary ependymoma	128839002	207435012	32
313831000006118	20	BBc7-1	BBc7.11	[M]Neuroastrocytoma	128858006	207494014	32
721751000006111	1000	B522	B522.00	Malignant neoplasm of spinal cord	363475005	482738016	32
482741013	100	B525	B525.00	Malignant neoplasm of cauda equina	363477002	482741013	32
727841000006110	80	B5202	B520200	Malignant neoplasm of acoustic nerve	254980001	379934019	32
155425014	100	B5201	B520100	Malignant neoplasm of optic nerve	363498002	482783015	32
720631000006115	20	B51y2	B51y200	Overlapping malignant neoplasm of brain	109912006	174605010	32
726641000006111	10	B520	B520.00	Malignant neoplasm of cranial nerves	188307009	289367018	32
289369015	30	B5200	B520000	Malignant neoplasm of olfactory bulb	188308004	289369015	32
289374011	7	B520z	B520z00	Malignant neoplasm of cranial nerves NOS	188307009	289367018	32
721291000006110	80000	B53	B53..00	Malignant tumour of thyroid gland	363478007	482743011	32
444773019	5000	B540-1	B540.11	Phaeochromocytoma	302835009	444773019	32
155072018	1000	B540	B540.00	Malignant neoplasm of adrenal gland	363355002	482509017	32
289406011	400	B540z	B540z00	Malignant tumour of adrenal gland	363355002	482510010	32
1210553016	300	B5400	B540000	Malignant neoplasm of adrenal cortex	371964008	1210553016	32
1210554010	50	B5401	B540100	Malignant neoplasm of adrenal medulla	371965009	1210554010	32
723441000006116	1000	B541	B541.00	Malignant neoplasm of parathyroid gland	363481002	482748019	32
722981000006114	800	B5420	B542000	Malignant neoplasm of pituitary gland	363482009	482750010	32
720481000006117	50	B542	B542.00	Malignant neoplasm of pituitary gland and craniopharyngeal duct	188339002	289407019	32
403704016	40000	B590	B590.00	Disseminated malignancy	405843009	2163172012	32
450901012	20000	B590-1	B590.11	Carcinomatosis	307593001	450901012	32
313711000006115	70000	BB03	BB03.00	"Neoplasm, metastatic"	14799000	25140016	32
739801000006115	90000	B577-1	B577.11	Metastasis to liver	94381002	511275014	32
291327015	200000	BB13	BB13.00	"Carcinoma, metastatic"	79282002	131542017	32
1235814012	40000	B585	B585.00	Secondary malignant neoplasm of bone and bone marrow	94222008	1235814012	32
151421000006117	60000	B58	B58..00	Secondary malignant neoplastic disease	128462008	206784011	32
543041000006111	40000	B5832	B583200	Cerebral metastases	94248000	1235820013	32
156319016	30000	B570	B570.00	Secondary malignant neoplasm of lung	94391008	156319016	32
156291015	30000	B577	B577.00	Secondary malignant neoplasm of liver	94381002	156291015	32
155879014	10000	B5830	B583000	Secondary malignant neoplasm of brain	94225005	155879014	32
459732012	10000	1D18	1D18.00	Pain from metastases	315241008	459732012	27
291374012	40000	BB53	BB53.00	"Adenocarcinoma, metastatic"	4590003	7897016	32
732441000006113	8000	B56-1	B56..11	Lymph node metastases	94392001	156323012	32
704711000006119	5000	B57-1	B57..11	Metastases of respiratory and/or digestive systems	269473008	403703010	32
291348018	10000	BB2B	BB2B.00	"Squamous cell carcinoma, metastatic"	64204000	106728012	32
216227011	5000	B5850	B585000	Pathological fracture due to metastatic bone disease	134421000	216227011	32
289559010	3000	B58z	B58z.00	Secondary malignant neoplasm of other specified site NOS	128462008	206784011	32
406333010	3000	B56	B56..00	Secondary malignant neoplasm of lymph node	94392001	156323012	32
151331000006114	1000	B153	B153.00	Secondary malignant neoplasm of liver	94381002	156291015	32
289546019	3000	B583	B583.00	Secondary malignant neoplasm of brain and spinal cord	188462001	289546019	32
511250010	3000	B58y0	B58y000	Secondary malignant neoplasm of breast	94297009	511250010	32
156607018	3000	B58y5	B58y500	Secondary malignant neoplasm of prostate	94503003	156607018	32
156777013	1000	B582	B582.00	Secondary malignant neoplasm of skin	94579000	156777013	32
156585018	900	B572	B572.00	Secondary malignant neoplasm of pleura	94493005	156585018	32
151401000006110	1000	B58yz	B58yz00	Secondary malignant neoplasm of other specified site NOS	128462008	206784011	32
406266011	2000	B58y	B58y.00	Secondary malignant neoplasm of other specified sites	128462008	206784011	32
1235875018	2000	B5761	B576100	Secondary malignant neoplasm of peritoneum	94627008	1235875018	32
292165015	500	ByuC7	ByuC700	[X]Secondary malignant neoplasm of other specified sites	128462008	206784011	32
157781000006115	400	B56z	B56z.00	Secondary and unspec malig neop lymph nodes NOS	94392001	156323012	32
453241012	700	C354A	C354A00	Metastatic calcification	309760004	453241012	32
313691000006118	1000	BB04	BB04.00	Malignant tumour - uncertain whether primary or metastatic	6219000	1216799013	32
151111000006118	1000	B57	B57..00	Secondary malignant neoplasm of respiratory and digestive systems	269473008	403703010	32
316301000006114	1000	BB03-1	BB03.11	[M]Secondary neoplasm	14799000	25140016	32
156237018	1000	B580	B580.00	Secondary malignant neoplasm of kidney	94360002	156237018	32
155711012	1000	B587	B587.00	Secondary malignant neoplasm of adrenal gland	94161006	155711012	32
156825010	3000	B5831	B583100	Metastasis to spinal cord	94600009	1235865016	32
157521000006111	1000	B5630	B563000	Secondary malignant neoplasm of axillary lymph nodes	94181007	155759012	32
155967013	600	B5750	B575000	Secondary malignant neoplasm of colon	94260004	155967013	32
156493015	2000	B586	B586.00	Secondary malignant neoplasm of ovary	94455000	156493015	32
155773015	700	B5811	B581100	Secondary malignant neoplasm of bladder	94186002	155773015	32
409845013	900	B594	B594.00	Secondary malignant neoplasm of unknown site	274088005	409845013	32
156699010	200	B5826	B582600	Secondary malignant neoplasm of skin of breast	94544002	156699010	32
157761000006113	1000	B560	B560.00	Metastasis to head and neck lymph node	303194003	445248014	32
157871000006110	100	B5619	B561900	Secondary malignant neoplasm of bronchopulmonary lymph nodes	94227002	155885019	32
289530010	300	B57y	B57y.00	Secondary malignant neoplasm of gastrointestinal tract	94313005	156111011	32
156375015	300	B571	B571.00	Secondary malignant neoplasm of mediastinum	94409002	156375015	32
425771000006113	30	ByuC3	ByuC300	Secondary malignant neoplasm of respiratory tract	94515004	156631011	32
151321000006111	200	B575	B575.00	Secondary malignant neoplasm of large intestine	94365007	156249017	32
396281000006111	200	ByuC	ByuC.00	"[X]Malignant neoplasm of ill-defined, secondary and unspecified sites"	363346000	482491013	32
289545015	300	B582z	B582z00	Secondary malignant neoplasm of skin NOS	94579000	156777013	32
157481000006111	300	B5613	B561300	Secondary malignant neoplasm of mediastinal lymph nodes	94408005	156373010	32
156765015	100	B5823	B582300	Secondary malignant neoplasm of skin of trunk	94575006	156765015	32
289515018	200	B573	B573.00	Secondary malignant neoplasm of respiratory tract	94515004	156631011	32
157711000006110	300	B562	B562.00	Secondary and unspec malig neop intra-abdominal lymph nodes	94347008	156199014	32
1215809015	200	B5760	B576000	Secondary malignant neoplasm of retroperitoneum	94628003	1215809015	32
157501000006118	300	B563	B563.00	Secondary malignant neoplasm of lymph nodes of upper limb	94398002	156345013	32
425781000006111	70	ByuC4	ByuC400	Secondary malignant neoplasm of gastrointestinal tract	94313005	156111011	32
289549014	60	B583z	B583z00	Secondary malignant neoplasm of brain or spinal cord NOS	188462001	289546019	32
156627017	200	B5751	B575100	Secondary malignant neoplasm of rectum	94513006	156627017	32
157771000006118	100	B56y	B56y.00	Secondary and unspec malig neop lymph nodes multiple sites	303201005	445249018	32
151121000006114	70	B57z	B57z.00	Secondary malig neop of respiratory or digestive system NOS	269473008	403703010	32
157025019	100	B58y4	B58y400	Secondary malignant neoplasm of vulva	94681006	157025019	32
157731000006116	200	B565	B565.00	Secondary and unspec malig neop intrapelvic lymph nodes	94350006	156209013	32
156989015	100	B58y1	B58y100	Secondary malignant neoplasm of uterus	94665001	156989015	32
157751000006111	90	B561	B561.00	Secondary and unspec malig neop intrathoracic lymph nodes	94351005	156213018	32
151131000006112	200	B576	B576.00	Secondary malignant neoplasm of retroperitoneum and peritoneum	188445006	289527015	32
157661000006116	200	B564	B564.00	Secondary and unspec malig neop inguinal and lower limb LN	94395004	156335011	32
157701000006112	50	B562z	B562z00	Secondary and unspec malig neop intra-abdominal LN NOS	94347008	156199014	32
157921000006117	200	B5602	B560200	Secondary malignant neoplasm of superficial cervical lymph nodes	1090141000000100	2731141000000120	32
289553011	100	B58y2	B58y200	Secondary malignant neoplasm of cervix uteri	188469005	289553011	32
289543010	40	B5825	B582500	Secondary malignant neoplasm of skin of hip and leg	188459004	289543010	32
289535017	60	B581	B581.00	Secondary malignant neoplasm of other urinary organs	94663008	156981017	32
156747019	70	B5822	B582200	Secondary malignant neoplasm of skin of neck	94566009	156747019	32
289538015	60	B5820	B582000	Secondary malignant neoplasm of skin of head	188454009	289538015	32
157931000006119	50	B5640	B564000	Secondary malignant neoplasm of superficial inguinal lymph nodes	94612008	156857011	32
299676019	40	G2400	G240000	Secondary malignant renovascular hypertension	194783001	299676019	32
157891000006111	30	B5605	B560500	Secondary malignant neoplasm of submandibular lymph nodes	94609005	156851012	32
156719018	40	B5821	B582100	Secondary malignant neoplasm of skin of face	94554003	156719018	32
289536016	10	B581z	B581z00	Secondary malignant neoplasm of other urinary organ NOS	94663008	156981017	32
157831000006112	70	B5615	B561500	Secondary and unspec malig neop paratracheal lymph nodes	1090081000000110	2731021000000110	32
157571000006112	40	B5609	B560900	Secondary malignant neoplasm of deep cervical lymph nodes	1090121000000110	2731101000000120	32
157811000006118	80	B564z	B564z00	Secondary and unspec malig neop of inguinal and leg LN NOS	94395004	156335011	32
156557015	60	B58y7	B58y700	Secondary malignant neoplasm of penis	94481001	156557015	32
156007019	100	B5740	B574000	Secondary malignant neoplasm of duodenum	94275007	156007019	32
151101000006116	10	B575z	B575z00	Secondary malig neop of large intestine or rectum NOS	94365007	156249017	32
156977017	40	B5812	B581200	Secondary malignant neoplasm of urethra	94661005	156977017	32
157821000006114	70	B5600	B560000	Secondary malignant neoplasm of parotid lymph nodes	94475009	156541015	32
157491000006114	70	B5608	B560800	Secondary malignant neoplasm of anterior cervical lymph nodes	1090131000000110	2731121000000110	32
156919012	40	B58y9	B58y900	Secondary malignant neoplasm of tongue	94638008	156919012	32
156997010	100	B58y3	B58y300	Secondary malignant neoplasm of vagina	94668004	156997010	32
151151000006117	10	B574z	B574z00	Secondary malig neop of small intestine or duodenum NOS	94580002	156781013	32
151621000006119	80	B574	B574.00	Secondary malignant neoplasm of small intestine	94580002	156781013	32
157861000006115	30	B5614	B561400	Secondary and unspec malig neop post mediastinal lymph nodes	94408005	156373010	32
157841000006119	10	B5633	B563300	Secondary malignant neoplasm of pectoral axillary lymph nodes	94477001	156545012	32
157691000006112	9	B5610	B561000	Secondary malignant neoplasm of internal mammary lymph nodes	1090091000000110	2731041000000110	32
157551000006119	30	B5620	B562000	Secondary malignant neoplasm of coeliac lymph nodes	1090191000000110	2731241000000110	32
157531000006114	20	B5618	B561800	Secondary and unspec malig neop bronchopulmonary lymph nodes	94227002	155885019	32
157511000006115	7	B563z	B563z00	Secondary and unspec malig neop axilla and upper limb LN NOS	94398002	156345013	32
157651000006118	20	B5632	B563200	Secondary malignant neoplasm of infraclavicular lymph nodes	94338000	156175014	32
157591000006113	30	B5604	B560400	Secondary malignant neoplasm of parotid lymph nodes	94475009	156541015	32
157561000006117	70	B5623	B562300	Secondary malignant neoplasm of iliac lymph nodes	94336001	156171017	32
289542017	40	B5824	B582400	Secondary malignant neoplasm of skin of shoulder and arm	188458007	289542017	32
289550014	80	B584	B584.00	Secondary malignant neoplasm of other part of nervous system	94442001	156461011	32
156883018	50	B58y6	B58y600	Secondary malignant neoplasm of testis	94623007	156883018	32
157901000006110	20	B5607	B560700	Secondary malignant neoplasm of submental lymph nodes	94611001	156855015	32
157681000006114	20	B5650	B565000	Secondary malignant neoplasm of internal iliac lymph nodes	1090221000000100	2731301000000110	32
157611000006119	20	B5624	B562400	Secondary and unspec malig neop external iliac lymph nodes	94336001	156171017	32
157741000006114	6	B561z	B561z00	Secondary and unspec malig neop intrathoracic LN NOS	94351005	156213018	32
157721000006119	7	B565z	B565z00	Secondary and unspec malig neop intrapelvic LN NOS	94350006	156209013	32
289554017	200	B58y2-1	B58y211	Secondary cancer of the cervix	188469005	289554017	32
151141000006119	30	B576z	B576z00	Secondary malig neop of retroperitoneum or peritoneum NOS	188445006	289527015	32
157631000006113	40	B5622	B562200	Secondary malignant neoplasm of mesenteric lymph nodes	94410007	156379014	32
157581000006110	50	B5641	B564100	Secondary malignant neoplasm of deep inguinal lymph nodes	1090201000000110	2731261000000110	32
157941000006112	8	B5621	B562100	Secondary malignant neoplasm of mesenteric lymph nodes	94410007	156379014	32
157601000006117	7	B5612	B561200	Secondary malignant neoplasm of diaphragmatic lymph nodes	1090161000000100	2731181000000110	32
314021000006111	70	BBy2	BBy2.00	"[M]No microscopic confirmation of tumour, clinically metastatic"	128462008	206783017	32
312621000006112	300	BB851	BB85100	Metastatic signet ring cell carcinoma	4305004	8252015	32
157801000006116	4	B5606	B560600	Secondary malignant neoplasm of lymph nodes of face	94393006	156327013	32
157971000006116	60	B5603	B560300	Secondary malignant neoplasm of occipital lymph nodes	94449005	156479010	32
156973018	70	B5810	B581000	Secondary malignant neoplasm of ureter	94659001	156973018	32
157881000006113	5	B5653	B565300	Secondary malignant neoplasm of sacral lymph nodes	1090171000000110	2731201000000110	32
157951000006114	4	B5631	B563100	Secondary malignant neoplasm of supratrochlear lymph nodes	1090101000000100	2731061000000120	32
157911000006113	4	B5616	B561600	Secondary malignant neoplasm of tracheobronchial lymph nodes	94642006	156931014	32
511385013	20	B58y4-1	B58y411	Secondary cancer of the vulva	94681006	511385013	32
