MedCodeId	Observations	OriginalReadCode	CleansedReadCode	Term	SnomedCTConceptId	SnomedCTDescriptionId	EmisCodeCategoryId
587111000006111	600	C1091	C109100	Non-insulin-dependent diabetes mellitus with ophthalm comps	422099009	3698440016	32
914251000006116	40	C10FB-1	C10FB11	Type II diabetes mellitus with polyneuropathy	713706002	3297353013	32
306113018	200	L1806	L180600	Pre-existing diabetes mellitus, non-insulin-dependent	199230006	306113018	32
84901000006117	30	C109A-1	C109A11	Mononeuropathy with type 2 diabetes mellitus	420436000	3697667019	32
2533106011	1000	8HTe	8HTe.00	Referral to diabetes preconception counselling clinic	415269004	2533106011	40
306112011	800	L1805	L180500	Pre-existing diabetes mellitus, insulin-dependent	385051000000106	760131000000111	32
292475010	4000	C100z	C100z00	Diabetes mellitus NOS with no mention of complication	111552007	178796018	32
77727018	70000	C10E-2	C10E.12	Insulin dependent diabetes mellitus	73211009	121589010	32
1230929011	3000	C10G	C10G.00	Secondary pancreatic diabetes mellitus	51002006	1230929011	32
928601000006118	50	C10FP	C10FP00	Ketoacidotic coma in type 2 diabetes mellitus	421847006	2618218019	32
84821000006118	20	C1085-1	C108511	Type I diabetes mellitus with ulcer	190368000	292538019	32
975261000006113	4000	2BBl	2BBl.00	O/E - left eye stable treated proliferative diabetic retinopathy	414894003	2532964019	27
771381000006115	200	C1083	C108300	Insulin dependent diabetes mellitus with multiple complicatn	385041000000108	760111000000115	32
377001000006117	600	Cyu2	Cyu2.00	[X]Diabetes mellitus	73211009	121589010	32
587521000006111	800	C1090	C109000	Non-insulin-dependent diabetes mellitus with renal comps	420279001	2615535015	32
2549896013	100	2BBo	2BBo.00	O/E - sight threatening diabetic retinopathy	417677008	2549896013	27
616641000006110	1000	C1010	C101000	Diabetes mellitus, juvenile type, with ketoacidosis	420270002	2618216015	32
457330012	1000	C10F9-1	C10F911	Type II diabetes mellitus without complication	313436004	457330012	32
459296014	200	C10EJ	C10EJ00	Type 1 diabetes mellitus with neuropathic arthropathy	71771000119100	3010513018	32
280561000006111	90	C109F	C109F00	Non-insulin-dependent diabetes mellitus with peripheral angiopathy	314902007	459307013	32
429972014	90	C10E4-2	C10E412	Unstable insulin dependent diabetes mellitus	11530004	19931010	27
616531000006116	800	C1011	C101100	Diabetes mellitus, adult onset, with ketoacidosis	421750000	2618220016	32
84961000006116	20	C109F-1	C109F11	Type II diabetes mellitus with peripheral angiopathy	314902007	459306016	32
85001000006117	60	C1094-1	C109411	Type II diabetes mellitus with ulcer	190389009	292581016	32
299601000000114	6000	C10EQ	C10EQ00	Gastroparesis with type 1 diabetes mellitus	713702000	3698406016	32
213141000006111	300	L180X	L180X00	Pre-existing diabetes mellitus, unspecified	385051000000106	760131000000111	32
280591000006115	600	C1092	C109200	Non-insulin-dependent diabetes mellitus with neuro comps	421326000	3695406015	32
84891000006116	5	C109D-1	C109D11	Type II diabetes mellitus with hypoglycaemic coma	719216001	3316336015	32
746791000006111	500	C108A	C108A00	Insulin-dependent diabetes without complication	111552007	178796018	32
674961000006118	400	C1074	C107400	Peripheral circulatory disorder associated with type 2 diabetes mellitus	422166005	2623039019	32
199471000000118	20	C10K0	C10K000	Type A insulin resistance without complication	237651005	356181016	32
914041000006111	20	C10F0-1	C10F011	Type II diabetes mellitus with renal complications	420279001	3013392012	32
309738018	200	N0300-1	N030011	Diabetic cheiropathy	201723002	309738018	32
771391000006117	100	C108D	C108D00	Insulin dependent diabetes mellitus with nephropathy	127013003	301016	32
84991000006112	200	C1096-1	C109611	Type II diabetes mellitus with retinopathy	422034002	3699410014	32
459310018	200	C10FG	C10FG00	Type 2 diabetes mellitus with arthropathy	314903002	459310018	32
292488013	40	C103y	C103y00	Coma associated with diabetes mellitus	420662003	2618230013	32
280531000006119	200	C109C	C109C00	Non-insulin dependent diabetes mellitus with nephropathy	420279001	3035432019	32
84951000006118	30	C1091-1	C109111	Disorder of eye with type 2 diabetes mellitus	422099009	3698440016	32
616921000006113	2000	C106-1	C106.11	Diabetic amyotrophy	39058009	65526011	32
356085010	700	C10D-1	C10D.11	Maturity onset diabetes in youth type 2	237604008	356085010	32
72721000006113	10	C1084-1	C108411	Unstable type I diabetes mellitus	290002008	429970018	32
84761000006119	100	C108J-1	C108J11	Type I diabetes mellitus with neuropathic arthropathy	71771000119100	3010513018	32
771351000006111	20	C1086	C108600	Insulin dependent diabetes mellitus with gangrene	422275004	2616612015	32
84591000006119	7	C109F-2	C109F12	Type 2 diabetes mellitus with peripheral angiopathy	314902007	459308015	32
928551000006115	600	C10FL-1	C10FL11	Type II diabetes mellitus with persistent proteinuria	421986006	2967751013	32
84521000006116	20	C109D-2	C109D12	Type 2 diabetes mellitus with hypoglycaemic coma	719216001	3316336015	32
2160090014	200	C10H	C10H.00	Diabetes mellitus induced by non-steroid drugs	408540003	2160090014	32
84801000006111	50	C1080-1	C108011	Type I diabetes mellitus with renal complications	421893009	2623054013	32
13761000006115	100	C106y	C106y00	Other specified diabetes mellitus with neurological comps	422088007	2618195014	32
84381000006113	20	C1082-2	C108212	Type 1 diabetes mellitus with neurological complications	421468001	2618197018	32
84881000006119	8	C1095-1	C109511	Type II diabetes mellitus with gangrene	421631007	2618206011	32
280581000006118	300	C1093	C109300	Non-insulin-dependent diabetes mellitus with multiple complications	190388001	292578014	32
928511000006116	700	C10EM-1	C10EM11	Type I diabetes mellitus with ketoacidosis	420270002	2967817017	32
84681000006118	1	C108H-1	C108H11	Type I diabetes mellitus with arthropathy	314893005	459294012	32
457325013	90	C10EA-1	C10EA11	Type I diabetes mellitus without complication	313435000	457325013	32
914221000006113	200	C10FA	C10FA00	Type 2 diabetes mellitus with mononeuropathy	420436000	2618201018	32
84671000006116	200	C1089-1	C108911	Type I diabetes mellitus maturity onset	190372001	292551012	32
616581000006115	700	C1071	C107100	Diabetes mellitus, adult, + peripheral circulatory disorder	422166005	2618204014	32
616571000006118	1000	C10y1	C10y100	Diabetes mellitus, adult, + other specified manifestation	73211009	121589010	32
2474334019	200000	8CR2	8CR2.00	Diabetes clinical management plan	736284000	3517021014	32
299621000000117	4000	C10FR	C10FR00	Gastroparesis with type 2 diabetes mellitus	713703005	3698412014	32
616501000006112	700	C10z1	C10z100	Disorder due to type 2 diabetes mellitus	422014003	3013072014	32
13811000006110	30	C10zy	C10zy00	Other specified diabetes mellitus with unspecified comps	74627003	123939015	32
292626017	400	C10zz	C10zz00	Diabetic complication	74627003	123939015	32
772141000006118	5	C108G	C108G00	Insulin dependent diab mell with peripheral angiopathy	421895002	2618203015	32
292565014	200	C108z	C108z00	Diabetes mellitus with multiple complications	385041000000108	760111000000115	32
84921000006110	700	C109C-1	C109C11	Renal disorder due to type 2 diabetes mellitus	420279001	3013392012	32
1223147012	2000	C10FJ-1	C10FJ11	Insulin treated Type II diabetes mellitus	237599002	1223147012	32
292523015	700	C107z	C107z00	Diabetes mellitus NOS with peripheral circulatory disorder	421895002	2618203015	32
292489017	100	C103z	C103z00	Diabetes mellitus NOS with ketoacidotic coma	420422005	2616611010	32
292577016	3000	C10F3	C10F300	Type 2 diabetes mellitus with multiple complications	190388001	292577016	32
841011000006112	900	F4208	F420800	Severe nonproliferative diabetic retinopathy	312905005	1775725011	32
771331000006116	80	C108H	C108H00	Insulin dependent diabetes mellitus with arthropathy	39710007	1229552016	32
84631000006119	90	C1094-2	C109412	Type 2 diabetes mellitus with ulcer	190389009	292579018	32
928531000006110	4	C10EN-1	C10EN11	Type I diabetes mellitus with ketoacidotic coma	421075007	2967758019	32
84741000006118	400	C108D-1	C108D11	Type I diabetes mellitus with nephropathy	421893009	2623054013	32
84571000006115	20	C109H-2	C109H12	Type 2 diabetes mellitus with neuropathic arthropathy	314904008	459313016	32
967631000006115	10	C10H0	C10H000	Diabetes mellitus induced by non-steroid drugs without complication	413183008	2474729016	32
616671000006119	100	C1060	C106000	Diabetes mellitus, juvenile, + neurological manifestation	421468001	2618197018	32
84931000006113	30	C1092-1	C109211	Neurological disorder with diabetes type 2	421326000	3695406015	32
913781000006117	20	C10EB	C10EB00	Type 1 diabetes mellitus with mononeuropathy	420918009	2618199015	32
84451000006112	30	C1085-2	C108512	Type 1 diabetes mellitus with ulcer	190368000	292540012	32
616611000006111	100	C10z0	C10z000	Disorder due to type 1 diabetes mellitus	420868002	3013528019	32
616541000006114	20	C1031	C103100	Diabetes mellitus, adult onset, with ketoacidotic coma	421847006	2618218019	32
281161000006114	100	C109E	C109E00	Non-insulin depend diabetes mellitus with diabetic cataract	420756003	3035281015	32
457326014	400	C10EA	C10EA00	Type 1 diabetes mellitus without complication	313435000	457326014	32
616601000006113	200	C1050	C105000	Diabetes mellitus, juvenile type, + ophthalmic manifestation	739681000	3537386015	32
292541011	200	C10E6	C10E600	Type 1 diabetes mellitus with gangrene	420825003	2618207019	32
84581000006117	200	C1091-2	C109112	Type 2 diabetes mellitus with ophthalmic complications	422099009	3698440016	32
616591000006117	30	C1070	C107000	Diabetes mellitus, juvenile +peripheral circulatory disorder	421365002	2618205010	32
84341000006119	20	C108E-2	C108E12	Type 1 diabetes mellitus with hypoglycaemic coma	314771006	459161015	32
292621010	50	C10yz	C10yz00	Diabetes mellitus NOS with other specified manifestation	73211009	121589010	32
280521000006117	30	C109A	C109A00	Non-insulin dependent diabetes mellitus with mononeuropathy	420436000	3697667019	32
292484010	100	C102z	C102z00	Hyperosmolar coma associated with diabetes mellitus	422126006	2618221017	32
913681000006111	400	C10E8-2	C10E812	Insulin dependent diabetes mellitus - poor control	268519009	401531012	27
479571000000110	200000	66Ao	66Ao.00	Diabetes type 2 review	279321000000104	479571000000110	1
479511000000117	10000	66An	66An.00	Diabetes type 1 review	279291000000109	479511000000117	1
928571000006113	2000	C10FM-1	C10FM11	Type II diabetes mellitus with persistent microalbuminuria	420715001	2967769016	32
292581016	40	C10F4-1	C10F411	Type II diabetes mellitus with ulcer	190389009	292581016	32
913551000006116	20	C10E3-1	C10E311	Type I diabetes mellitus with multiple complications	422228004	2967771016	32
913821000006111	1	C10EC-1	C10EC11	Type I diabetes mellitus with polyneuropathy	713705003	3297390014	32
494831000000119	2000	C10N1	C10N100	Diabetes mellitus associated with cystic fibrosis	426705001	2674608014	32
913931000006116	30	C10EG	C10EG00	Type 1 diabetes mellitus with peripheral angiopathy	31211000119101	3315042015	32
914311000006114	100	C10FE-1	C10FE11	Type II diabetes mellitus with diabetic cataract	420756003	3688522015	32
913651000006115	200	C10E7-2	C10E712	Insulin dependent diabetes mellitus with retinopathy	4855003	9093013	32
292538019	10	C10E5-1	C10E511	Type I diabetes mellitus with ulcer	190368000	292538019	32
616661000006114	100	C1040	C104000	Diabetes mellitus, juvenile type, with renal manifestation	421893009	2618211013	32
189721000000113	20	C10N0	C10N000	Secondary diabetes mellitus without complication	8801005	15518018	32
913671000006113	70	C10E7-1	C10E711	Type I diabetes mellitus with retinopathy	420789003	3699407019	32
914231000006111	40	C10FA-1	C10FA11	Type II diabetes mellitus with mononeuropathy	420436000	3697667019	32
622221000000118	200	C10FS	C10FS00	Maternally inherited diabetes mellitus	335621000000101	622221000000118	32
84831000006115	5	C108A-1	C108A11	Type I diabetes mellitus without complication	313435000	457325013	32
292551012	70	C10E9-1	C10E911	Type I diabetes mellitus maturity onset	190372001	292551012	32
198461000000116	1000	C10G0	C10G000	Diabetes mellitus associated with pancreatic disease	51002006	84990019	32
84301000006116	50	C1089-2	C108912	Type 1 diabetes mellitus maturity onset	190372001	292553010	32
72711000006117	30	C1084-2	C108412	Unstable type 1 diabetes mellitus	290002008	429971019	32
938311000006112	30	C10EP-1	C10EP11	Type I diabetes mellitus with exudative maculopathy	420486006	2618236019	32
913471000006110	300	C10E1-2	C10E112	Insulin-dependent diabetes mellitus with ophthalmic comps	25093002	3688467012	32
2476117016	500	C10C-2	C10C.12	Maturity onset diabetes in youth type 1	609562003	2967867012	32
914081000006117	10	C10F2-1	C10F211	Type II diabetes mellitus with neurological complications	421326000	3695406015	32
913591000006110	100	C10E5-2	C10E512	Skin ulcer associated with diabetes mellitus	422183001	2623058011	32
459169018	70	C10FD-1	C10FD11	Hypoglycaemic coma co-occurrent and due to diabetes mellitus type II	719216001	3316336015	32
84721000006113	4	C108B-1	C108B11	Mononeuropathy with type 1 diabetes mellitus	420918009	3697664014	32
913491000006111	3	C10E1-1	C10E111	Type I diabetes mellitus with ophthalmic complications	739681000	3698438014	32
305158015	100	Kyu03	Kyu0300	Diabetic glomerulopathy	309426007	452844015	32
459162010	100	C10EE-2	C10EE12	Insulin dependent diabetes mellitus with hypoglycaemic coma	237632004	356141011	32
457327017	300	C10EA-2	C10EA12	Insulin-dependent diabetes without complication	111552007	178796018	32
293759015	2000	Cyu23	Cyu2300	Diabetic renal disease	127013003	301016	32
913891000006113	10	C10EF-2	C10EF12	Insulin dependent diabetes mellitus with diabetic cataract	43959009	73294018	32
914061000006110	10	C10F1-1	C10F111	Type II diabetes mellitus with ophthalmic complications	422099009	3698440016	32
913801000006118	30	C10EC-2	C10EC12	Insulin dependent diabetes mellitus with polyneuropathy	49455004	82373015	32
913501000006115	100	C10E2-2	C10E212	Insulin-dependent diabetes mellitus with neurological comps	422088007	3688477014	32
292543014	10	C10E6-1	C10E611	Type I diabetes mellitus with gangrene	420825003	2618207019	32
913831000006114	50	C10ED-2	C10ED12	Insulin dependent diabetes mellitus with nephropathy	127013003	301016	32
914271000006114	90	C10FC-1	C10FC11	Type II diabetes mellitus with nephropathy	420279001	3013392012	32
1665721000000112	9000	66At1-1	66At111	Type 2 diabetic dietary review	754121000000107	1665721000000112	1
928491000006110	100	C10EL-1	C10EL11	Type I diabetes mellitus with persistent microalbuminuria	401110002	1780311019	32
1658861000000113	90000	66At0	66At000	Type I diabetic dietary review	754101000000103	1658861000000113	1
84401000006113	90	C1081-2	C108112	Type 1 diabetes mellitus with ophthalmic complications	739681000	3537386015	32
913441000006119	200	C10E0-2	C10E012	Insulin-dependent diabetes mellitus with renal complications	127013003	301016	32
459311019	40	C10FG-1	C10FG11	Type II diabetes mellitus with arthropathy	314903002	459311019	32
1752811000000118	2000	1IA	1IA..00	No evidence of diabetic nephropathy	783901000000107	1752811000000118	27
292582011	8	C10F5-1	C10F511	Type II diabetes mellitus with gangrene	421631007	2618206011	32
1665751000000119	700	66At0-1	66At011	Type 1 diabetic dietary review	754101000000103	1665751000000119	1
459306016	60	C10FF-1	C10FF11	Type II diabetes mellitus with peripheral angiopathy	314902007	459306016	32
292550013	50	C10E8-1	C10E811	Type I diabetes mellitus - poor control	444073006	2872487013	32
1666911000000113	200000	2G5d	2G5d.00	O/E - Left diabetic foot at increased risk	756381000000100	1666911000000113	27
1666931000000117	200000	2G5e	2G5e.00	O/E - Right diabetic foot at increased risk	756391000000103	1666931000000117	27
84641000006112	90	C1099-2	C109912	Type 2 diabetes mellitus without complication	313436004	457329019	32
928611000006115	5	C10FP-1	C10FP11	Ketoacidotic coma in type II diabetes mellitus	421847006	2618218019	32
2243331000000115	2000	K27y7	K27y700	Erectile dysfunction due to diabetes mellitus	867891000000101	2243331000000115	32
928591000006114	70	C10FN-1	C10FN11	Type II diabetes mellitus with ketoacidosis	421750000	2967754017	32
1848531000006116	70	PKyP	PKyP.00	Diabetes insipidus, diabetes mellitus, optic atrophy and deafness	70694009	3028935019	32
2279261000000115	300000	679L2	679L200	Education about diabetes and driving	700414001	2990473010	17
1884591000006118	5000	66o	66o..00	Further diabetic monitoring	170742000	264676010	1
2287971000000119	30000	C10P	C10P.00	Diabetes mellitus in remission	703136005	3007272014	32
1667891000000113	90	C10FK-1	C10FK11	Hyperosmolar non-ketotic state in type II diabetes mellitus	395204000	1667891000000113	32
2288061000000111	20000	C10P1	C10P100	Type II diabetes mellitus in remission	703138006	3007241010	32
354508018	40	K08yA-1	K08yA11	Clinical diabetic nephropathy	236500003	354508018	32
84541000006111	200	C1093-2	C109312	Type 2 diabetes mellitus with multiple complications	190388001	292577016	32
84731000006111	300	C1083-1	C108311	Multiple complications of type 1 diabetes mellitus	422228004	2967771016	32
2288011000000114	200	C10P0	C10P000	Type I diabetes mellitus in remission	703137001	3007238018	32
1667941000000112	300	C10EQ-1	C10EQ11	Type I diabetes mellitus with gastroparesis	713702000	3698406016	32
913621000006112	30	C10E6-2	C10E612	Insulin dependent diabetes mellitus with gangrene	422275004	2616612015	32
85011000006119	50	C1099-1	C109911	Type II diabetes mellitus without complication	313436004	457330012	32
459312014	30	C10FH-1	C10FH11	Type II diabetes mellitus with neuropathic arthropathy	314904008	459312014	32
2288041000000110	80	C10P0-1	C10P011	Type 1 diabetes mellitus in remission	703137001	3007274010	32
913461000006115	20	C10E0-1	C10E011	Type I diabetes mellitus with renal complications	421893009	2623054013	32
84601000006110	10	C109B-2	C109B12	Type 2 diabetes mellitus with polyneuropathy	713706002	3297353013	32
84321000006114	10	C108F-2	C108F12	Type 1 diabetes mellitus with diabetic cataract	421920002	2618234016	32
2288071000000116	10000	C10P1-1	C10P111	Type 2 diabetes mellitus in remission	703138006	3007259013	32
616681000006116	100	C10y0	C10y000	Diabetes mellitus, juvenile, + other specified manifestation	73211009	121589010	32
84461000006114	10	C108A-2	C108A12	Type 1 diabetes mellitus without complication	313435000	457326014	32
450775010	600000	J511	J511.00	Diverticulitis	307496006	450775010	32
1786077011	200000	J5105	J510500	Diverticular disease of colon	398050005	1777620011	32
303134017	2000	J5109	J510900	Bleeding diverticulosis	197092000	303134017	32
303132018	9000	J5107	J510700	Diverticular disease of large intestine	398157006	1777716018	32
303123015	2000	J5100	J510000	Diverticulosis of the duodenum	197083003	303123015	32
1786007012	800000	J510	J510.00	Diverticulosis	397881000	1777478012	32
353440011	8000	J513	J513.00	Diverticular abscess	235774002	353440011	32
1777478012	900000	J51-1	J51..11	Diverticular disease	397881000	1777478012	32
303136015	30000	J510z	J510z00	Diverticulosis NOS	397881000	1777478012	32
105596011	200000	J51	J51..00	Diverticula of intestine	63532004	105596011	32
303159014	7000	J51z	J51z.00	Diverticula of the intestine NOS	63532004	105596011	32
303146018	20000	J511z	J511z00	Diverticulitis NOS	307496006	450775010	32
626651000006119	40000	J5115	J511500	Diverticulitis of colon	111359004	178595017	32
485644015	600	J5110	J511000	Diverticulitis of the duodenum	33838003	485644015	32
303147010	10000	J512	J512.00	Perforated diverticulum	197104005	3512575015	32
626561000006118	100	J5108	J510800	Diverticular disease of both small and large intestine without perforation or abscess	197091007	303133011	32
303145019	2000	J511y	J511y00	Diverticulitis unspecified	307496006	450775010	32
303124014	300	J5101	J510100	Diverticulosis of the jejunum	197084009	303124014	32
303141011	70	J5113	J511300	Diverticulitis of the small intestine unspecified	56165008	93400012	32
303148017	400	J5120	J512000	Perforated diverticulum of duodenum	197105006	303148017	32
503419012	5000	J5125	J512500	Perforated diverticulum of colon	76953007	503419012	32
626571000006113	400	J5128	J512800	Diverticular disease of both small and large intestine with perforation and abscess	197112002	303155015	32
303150013	300	J5122	J512200	Perforated diverticulum of ileum	197107003	303150013	32
303126011	1000	J5102	J510200	Diverticulosis of the ileum	197085005	303126011	32
303127019	100	J5103	J510300	Diverticulosis of the small intestine unspecified	8114009	14400014	32
303149013	300	J5121	J512100	Perforated diverticulum of jejunum	197106007	303149013	32
303153010	200	J5126	J512600	Perforated diverticulum of large intestine unspecified	280992001	418880014	32
303156019	1000	J512y	J512y00	Perforated diverticulum of intestine	197104005	3512575015	32
303135016	6000	J510y	J510y00	Diverticulosis	397881000	1786007012	32
303154016	600	J5127	J512700	Perforated diverticulum of large intestine	280992001	418880014	32
303143014	2000	J5116	J511600	Diverticulitis of the large intestine unspecified	4494009	7629011	32
303131013	3000	J5106	J510600	Diverticulosis of the large intestine unspecified	398157006	1777716018	32
500628015	50	J5112	J511200	Diverticulitis of the ileum	67153004	500628015	32
626681000006110	200	J5111	J511100	Diverticulitis of jejunum	111358007	178594018	32
303144015	3000	J5117	J511700	Diverticulitis of large intestine	4494009	7629011	32
303157011	200	J512z	J512z00	Perforated diverticulum of intestine NOS	197104005	3512575015	32
303151012	50	J5123	J512300	Perforated diverticulum of small intestine unspecified	280993006	418881013	32
303142016	40	J5114	J511400	Diverticulitis of small intestine	56165008	93400012	32
303128012	4000	J5104	J510400	Diverticulosis of small intestine	8114009	14400014	32
303152017	200	J5124	J512400	Perforated diverticulum of small intestine	280993006	418881013	32
346947018	300000	E240-1	E240.11	Heroin dependence	231477003	346947018	32
295340017	90000	E25z	E25z.00	Misuse of drugs NOS	361055000	477158014	17
295146017	90000	E24-1	E24..11	Drug addiction	6525002	11819014	32
388831000006113	100000	Eu112-2	Eu11212	[X]Heroin addiction	75544000	125472011	32
295145018	1000000	E24	E24..00	Drug dependence	191816009	295145018	32
295212013	3000	E246	E246.00	Glue sniffing dependence	191853003	295212013	32
630131000006118	300000	8B23-1	8B23.11	Drug addiction therapy - methadone	310653000	454263010	32
397153012	700000	8B23	8B23.00	Drug addiction therapy	266707007	397153012	32
401793014	40000	E243	E243.00	Cannabis type drug dependence	268641003	401793014	32
631001000006115	60000	13c	13c..00	Problem drug user	361055000	477160011	17
630361000006113	60000	8B23-3	8B23.13	Drug dependence therapy	266707007	397153012	32
379301000006114	4000	Eu192-1	Eu19211	[X]Drug addiction NOS	191816009	295145018	32
379321000006116	1000	Eu152-1	Eu15211	[X]Drug addiction-other stimul	191816009	295145018	32
379281000006110	40000	Eu112-1	Eu11211	[X]Drug addiction - opioids	75544000	125472011	32
379261000006117	7000	Eu142-1	Eu14211	[X]Drug addiction - cocaine	31956009	53398019	32
295172014	30000	E242	E242.00	Cocaine type drug dependence	191829009	295172014	32
295234010	800	E249	E249.00	Combined drug dependence, excluding opioids	191871005	295234010	32
44291000006113	800000	E240	E240.00	Opioid dependence	75544000	125472011	32
346949015	100000	E240-2	E240.12	Methadone dependence	231478008	346949015	32
295155019	4000	E2402	E240200	Episodic opioid dependence	191820008	295155019	32
295240015	2000	E24A	E24A.00	Ecstasy type drug dependence	191877009	295240015	32
379251000006119	9000	Eu122-1	Eu12211	[X]Drug addiction - cannabis	85005007	140938016	32
346936013	500	E245-1	E245.11	LSD dependence	231468005	346936013	32
339576014	10000	13c0	13c0.00	Injecting drug user	226034001	339576014	17
295157010	80000	E240z	E240z00	Opioid drug dependence NOS	75544000	125472011	32
295187016	30000	E2430	E243000	Cannabis dependence	85005007	140938016	32
630061000006111	2000	9G21	9G21.00	Drug addict notific to CMO	3221000000108	21231000000115	37
295224018	1000	E2471	E247100	Other specified drug dependence, continuous	191816009	295145018	32
371181000006118	2000	Eu113-1	Eu11311	[X]Cold turkey, opiate withdrawal	87132004	144489015	32
295201013	1000	E244z	E244z00	Amphetamine or psychostimulant dependence NOS	191816009	295145018	32
127621000006114	200	E244-2	E244.12	Stimulant dependence	275471001	411458014	32
295176012	5000	E2421	E242100	Cocaine dependence, continuous	191831000	295176012	32
295173016	30000	E2420	E242000	Cocaine dependence	31956009	53398019	32
2548750019	3000	13cE	13cE.00	Prolonged high dose use of cannabis	416246006	2548750019	17
295228015	7000	E248	E248.00	Combined opioid with other drug dependence	191865004	295228015	32
2548434014	4000	13cH	13cH.00	Persistent substance misuse	417471002	2548434014	17
302981000000113	20000	8B2N	8B2N.00	Drug addiction detoxification therapy - methadone	200021000000100	302981000000113	32
295241016	60000	E24z	E24z.00	Drug dependence NOS	191816009	295145018	32
405031011	7000	9G2	9G2..00	Drug addiction notification	270393005	405031011	37
342465012	20000	13c1	13c1.00	Intravenous drug user	228388006	342465012	17
1485129010	3000	146C	146C.00	Failed heroin detoxification	391102000	1485129010	32
2533722018	1000	8BAX	8BAX.00	Drug dependence home detoxification	414054004	2533722018	32
303011000000111	90000	8B2P	8B2P.00	Drug addiction maintenance therapy - methadone	200031000000103	303011000000111	32
2533721013	900	8BAW	8BAW.00	Drug dependence self detoxification	414056002	2533721013	32
346951016	2000	E240-4	E240.14	Opium dependence	231480002	346951016	32
64025010	200	E245	E245.00	Hallucinogen dependence	38247002	64025010	32
295191014	10000	E243z	E243z00	Cannabis drug dependence NOS	85005007	140938016	32
295213015	600	Eu182-1	Eu18211	[X]Drug addiction - solvent	191853003	295213015	32
295216011	800	E2462	E246200	Glue sniffing dependence, episodic	191856006	295216011	32
295179017	4000	E242z	E242z00	Cocaine drug dependence NOS	31956009	53398019	32
397931000006115	20000	Eu112	Eu11200	[X]Mental and behav dis due to use opioids: dependence syndr	75544000	125472011	32
718011000006110	600	E243-3	E243.13	Marihuana dependence	268641003	401793014	32
295197013	2000	E2440	E244000	Amphetamine or psychostimulant dependence, unspecified	191816009	295145018	32
295153014	7000	E2400	E240000	Unspecified opioid dependence	75544000	125472011	32
295214014	600	E2460	E246000	Glue sniffing dependence, unspecified	191853003	295212013	32
295198015	800	E2441	E244100	Amphetamine or psychostimulant dependence, continuous	191843004	295198015	32
295177015	2000	E2422	E242200	Cocaine dependence, episodic	191832007	295177015	32
817251000006118	100	E243-1	E243.11	Hashish dependence	268641003	401793014	32
295227013	300	E247z	E247z00	Other specified drug dependence NOS	191816009	295145018	32
630321000006119	60	L183	L183.00	Drug dependence during pregnancy, childbirth and the puerperium	267206008	398350016	32
411458014	80	E244-1	E244.11	Psychostimulant dependence	275471001	411458014	32
295188014	9000	E2431	E243100	Cannabis dependence, continuous	191837001	295188014	32
295154015	30000	E2401	E240100	Continuous opioid dependence	191819002	295154015	32
295190010	700	E2433	E243300	Cannabis dependence in remission	191839003	295190010	32
398061000006110	1000	Eu192	Eu19200	[X]Mental and behav dis mlti/oth psych sbs: dependence syndr	91388009	151411015	32
127611000006118	400	E257-2	E257.12	Stimulant abuse	268648009	2476048010	32
379271000006112	100	Eu162-1	Eu16211	[X]Drug addiction - hallucinogen	38247002	64025010	32
295199011	500	E2442	E244200	Amphetamine or psychostimulant dependence, episodic	191844005	295199011	32
2548235012	10000	13c7	13c7.00	Current drug user	417284009	2548235012	17
397851000006118	500	Eu142	Eu14200	[X]Mental and behav dis due to use cocaine: dependence syndr	31956009	53398019	32
295169019	400	E2412	E241200	Hypnotic or anxiolytic dependence, episodic	191826002	295169019	32
316931000000112	6000	8B2R	8B2R.00	Drug addiction detoxification therapy - buprenorphine	206131000000102	316931000000112	32
401796018	2000	E247	E247.00	Other specified drug dependence	191816009	295145018	32
295189018	2000	E2432	E243200	Cannabis dependence, episodic	191838006	295189018	32
398011000006112	60	Eu182	Eu18200	[X]Mental and behav dis due to vol solvents: dependence synd	91388009	151411015	32
295236012	60	E2491	E249100	Combined drug dependence, excluding opioid, continuous	191873008	295236012	32
295229011	700	E2480	E248000	Combined opioid with other drug dependence, unspecified	191865004	295228015	32
397761000006114	2000	Eu122	Eu12200	[X]Mental and behav dis due to cannabinoids: dependence synd	85005007	140938016	32
285119012	700	9G2Z	9G2Z.00	Drug addiction notification status	310369001	453944010	37
295218012	300	E246z	E246z00	Glue sniffing dependence NOS	191853003	295212013	32
295222019	300	E2470	E247000	Other specified drug dependence, unspecified	191816009	295145018	32
21261000000113	500	9G23	9G23.00	Drug addict re-notif to CMO	17271000000101	21251000000110	37
2533733015	10	8I2N	8I2N.00	Drug dependence home detoxification contraindicated	414055003	2533733015	32
295237015	20	E2492	E249200	Combined drug dependence, excluding opioid, episodic	191874002	295237015	32
306144010	50	L1831	L183100	Drug dependence during pregnancy - baby delivered	199252002	306144010	32
295230018	2000	E2481	E248100	Combined opioid with other drug dependence, continuous	191867007	295230018	32
295231019	500	E2482	E248200	Combined opioid with other drug dependence, episodic	191868002	295231019	32
355550012	70	L183-1	L183.11	Pregnancy and drug dependence	237228001	355550012	32
397771000006119	100	Eu162	Eu16200	[X]Mental and behav dis due to hallucinogens: dependence syn	38247002	64025010	32
1676621000006110	3	9G24	9G24.00	Drug addict-notify local SMR22	8431000000103	13591000000110	37
